admission_score,career_admission_age,gender,previous_studies,origins,highschool_grade,career_anonymous_id,GPA,ECTS,stud_career_degree_name,hybrid_teaching,career_start_ay
-2.70967579726327,0.822319878897155,M,Technical,OnSite,0.10263245764339,99277935,NA,0,EP10,0,2019/2020
-2.05500228361082,-0.472368743455413,F,Others,Commuter,-0.52292899654866,99279044,NA,0,EP15,0,2019/2020
-0.416079533974742,-0.472368743455413,M,Technical,Commuter,0.10263245764339,99283040,NA,0,EP13,0,2019/2020
-3.28195538033292,-0.472368743455413,M,Technical,Commuter,0.790750057254645,99279340,NA,0,EP16,0,2019/2020
-2.01022297351148,0.174975567720871,F,Others,OnSite,0.665637766416235,99279533,NA,0,EP10,0,2019/2020
-0.515489602395291,0.174975567720871,F,Classical,Commuter,-0.52292899654866,99283970,NA,0,EP04,0,2019/2020
-0.996419392862272,0.174975567720871,F,Others,OnSite,0.47796933015862,99279755,NA,0,EP19,0,2019/2020
-0.0408289153422177,0.174975567720871,M,Technical,Commuter,-0.460372851129455,99291656,NA,0,EP01,0,2019/2020
0.251132186505522,0.174975567720871,M,Technical,Commuter,0.290300893901005,99286889,NA,0,EP11,0,2019/2020
0.593246115664529,0.174975567720871,F,Classical,OnSite,0.915862348093055,99291406,NA,0,EP18,0,2019/2020
-0.599674705382062,0.174975567720871,M,Technical,Commuter,0.790750057254645,99284360,NA,0,EP04,0,2019/2020
-0.425035395994611,0.174975567720871,M,Technical,Commuter,0.2277447484818,99288194,NA,0,EP18,0,2019/2020
-1.90096145686907,2.11700850124972,M,Technical,Commuter,-0.960822014483095,99279447,NA,0,EP10,0,2019/2020
-0.518176361001251,0.822319878897155,M,Technical,OnSite,-1.0233781599023,99263976,NA,0,EP11,0,2019/2020
-0.165315397418401,-0.472368743455413,F,Others,OnSite,0.915862348093055,99291360,NA,0,EP16,0,2019/2020
-0.434886844216467,-0.472368743455413,M,Technical,Commuter,-0.835709723644685,99283100,NA,0,EP03,0,2019/2020
0.286060048383011,-0.472368743455413,M,Technical,OnSite,0.47796933015862,99290419,NA,0,EP07,0,2019/2020
-0.684755394570821,-0.472368743455413,F,Classical,OnSite,-0.335260560291045,99284991,NA,0,EP11,0,2019/2020
-0.465336775084023,-0.472368743455413,M,Technical,OnSite,0.915862348093055,99289279,NA,0,EP03,0,2019/2020
-0.599674705382062,-0.472368743455413,M,Technical,Commuter,-0.89826586906389,99290449,NA,0,EP07,0,2019/2020
-0.103519949481303,0.174975567720871,M,Classical,Commuter,0.790750057254645,99288723,NA,0,EP17,0,2019/2020
-0.270994569252859,0.174975567720871,F,Classical,OnSite,0.290300893901005,99288043,NA,0,EP16,0,2019/2020
-0.814615393858925,0.174975567720871,F,Others,OnSite,-0.89826586906389,99290728,NA,0,EP01,0,2019/2020
0.918343906985784,0.174975567720871,M,Technical,Commuter,-0.960822014483095,99285490,NA,0,EP16,0,2019/2020
-1.4191360802001,0.174975567720871,M,Technical,Commuter,-1.21104659615991,99279728,NA,0,EP04,0,2019/2020
0.414128875267143,0.174975567720871,M,Technical,Commuter,-0.77315357822548,99285330,NA,0,EP16,0,2019/2020
-0.808346290445017,-0.472368743455413,F,Others,Commuter,-5.33975219382744,99289645,NA,0,EP01,0,2019/2020
-2.59056283239901,0.174975567720871,M,Technical,Offsite,0.290300893901005,99267687,NA,0,EP09,0,2019/2020
-3.22642903580973,0.822319878897155,M,Technical,Offsite,-0.39781670571025,99268406,NA,0,EP09,0,2019/2020
-2.99357662329313,0.822319878897155,F,Others,Offsite,-0.835709723644685,99268323,NA,0,EP09,0,2019/2020
-4.22948558203509,1.46966419007344,F,Technical,Offsite,-1.58638346867514,99258701,NA,0,EP09,0,2019/2020
-0.493099947345618,-0.472368743455413,M,Others,Foreigner,-5.33975219382744,99282978,NA,0,EP11,0,2019/2020
0.391739220217469,-0.472368743455413,M,Technical,Commuter,-0.77315357822548,99291501,NA,0,EP16,0,2019/2020
-1.05911042700136,-0.472368743455413,F,Technical,Commuter,0.35285703932021,99279273,NA,0,EP11,0,2019/2020
-3.87125110124032,1.46966419007344,M,Technical,Offsite,-1.58638346867514,99264106,NA,0,EP09,0,2019/2020
-3.84438351518071,0.822319878897155,M,Technical,Offsite,-1.58638346867514,99264000,NA,0,EP09,0,2019/2020
0.839532321210934,0.174975567720871,M,Others,Offsite,-5.33975219382744,99284626,NA,0,EP16,0,2019/2020
0.279790944969103,4.05904143477857,M,Others,Foreigner,0.540525475577825,99277051,NA,0,EP12,0,2019/2020
-1.24718352941861,2.76435281242601,F,Others,Foreigner,0.72819391183544,99273623,NA,0,EP10,0,2019/2020
0.63086073614798,0.174975567720871,M,Others,Foreigner,-5.33975219382744,99276759,NA,0,EP16,0,2019/2020
2.80982196558218,0.174975567720871,F,Others,Foreigner,-5.33975219382744,99272386,NA,0,EP16,0,2019/2020
-1.0770221510411,-1.1197130546317,M,Others,Foreigner,-5.33975219382744,99275242,NA,0,EP02,0,2019/2020
-0.954326841368887,0.174975567720871,M,Others,Foreigner,-5.33975219382744,99276102,NA,0,EP16,0,2019/2020
-0.962387117186769,-0.472368743455413,M,Others,Foreigner,-5.33975219382744,99278941,NA,0,EP11,0,2019/2020
-1.61616504463723,0.174975567720871,M,Others,Foreigner,0.10263245764339,99278449,NA,0,EP18,0,2019/2020
-2.17590642087906,7.94310730183628,M,Technical,Commuter,-1.21104659615991,99278988,NA,0,EP16,0,2019/2020
-1.60541801021338,0.822319878897155,M,Technical,OnSite,-0.960822014483095,99279157,NA,0,EP10,0,2019/2020
-3.4682373103462,3.41169712360229,M,Technical,Commuter,-1.46127117783673,99279136,NA,0,EP16,0,2019/2020
0.696238528893026,0.174975567720871,M,Technical,Commuter,0.60308162099703,99284929,NA,0,EP11,0,2019/2020
-0.111580225299186,0.822319878897155,M,Others,OnSite,0.290300893901005,99289908,NA,0,EP16,0,2019/2020
-0.617586429421801,1.46966419007344,F,Technical,Commuter,-0.64804128738707,99289841,NA,0,EP16,0,2019/2020
-0.233379948769408,5.35373005713114,M,Others,Offsite,-0.960822014483095,99285581,NA,0,EP12,0,2019/2020
-2.62638628047848,0.174975567720871,F,Others,Offsite,-1.58638346867514,99279133,NA,0,EP16,0,2019/2020
-0.154568362994557,-0.472368743455413,M,Technical,Offsite,0.915862348093055,99282895,NA,0,EP16,0,2019/2020
-1.66363111334254,-0.472368743455413,M,Classical,Commuter,-0.02247983319502,99279725,NA,0,EP15,0,2019/2020
-4.18022834092581,0.174975567720871,M,Others,Foreigner,-5.33975219382744,99277076,NA,0,EP16,0,2019/2020
-1.36271414947493,2.11700850124972,M,Technical,Commuter,-0.960822014483095,99273888,NA,0,EP16,0,2019/2020
-1.96813042201809,10.5324845465414,F,Others,Foreigner,-0.335260560291045,99278904,NA,0,EP10,0,2019/2020
-1.15941608162389,-0.472368743455413,M,Technical,Commuter,-0.085035978614225,99279542,NA,0,EP11,0,2019/2020
-0.698189187600625,-0.472368743455413,F,Others,Offsite,0.790750057254645,99290417,NA,0,EP15,0,2019/2020
-2.0084318011075,0.174975567720871,F,Technical,OnSite,0.165188603062595,99279369,NA,0,EP04,0,2019/2020
-2.08007869726646,0.822319878897155,M,Scientific,Offsite,-1.33615888699832,99279111,NA,0,EP04,0,2019/2020
-1.0770221510411,0.174975567720871,F,Scientific,Commuter,-0.89826586906389,99279555,NA,0,EP19,0,2019/2020
-1.05284132358745,-0.472368743455413,F,Scientific,OnSite,-0.960822014483095,99279469,NA,0,EP04,0,2019/2020
-1.04836339257751,0.174975567720871,M,Scientific,OnSite,-0.960822014483095,99279611,NA,0,EP04,0,2019/2020
-1.02955608233579,0.174975567720871,M,Scientific,Commuter,-0.960822014483095,99279156,NA,0,EP18,0,2019/2020
-1.88125856042536,-0.472368743455413,M,Scientific,Commuter,0.040076312224185,99279762,NA,0,EP18,0,2019/2020
-2.86819455501496,-0.472368743455413,M,Scientific,OnSite,-1.58638346867514,99279737,NA,0,EP08,0,2019/2020
-0.88626229001788,0.174975567720871,M,Scientific,OnSite,0.10263245764339,99279201,NA,0,EP04,0,2019/2020
-2.48309248816058,0.174975567720871,F,Scientific,Commuter,-1.0859343053215,99279193,NA,0,EP15,0,2019/2020
-1.33495097721333,-0.472368743455413,F,Scientific,Commuter,-1.0859343053215,99279574,NA,0,EP04,0,2019/2020
-1.35286270125307,-0.472368743455413,M,Scientific,Commuter,-0.52292899654866,99279354,NA,0,EP04,0,2019/2020
-1.49526090736899,0.174975567720871,M,Scientific,Commuter,0.290300893901005,99279545,NA,0,EP04,0,2019/2020
-1.48899180395508,0.174975567720871,F,Scientific,Commuter,0.72819391183544,99279619,NA,0,EP18,0,2019/2020
-2.38726476454797,-0.472368743455413,F,Scientific,Commuter,0.47796933015862,99279394,NA,0,EP04,0,2019/2020
-1.27225994307425,-0.472368743455413,F,Scientific,Commuter,-0.460372851129455,99278839,NA,0,EP04,0,2019/2020
-1.3233083565875,0.174975567720871,M,Scientific,Commuter,0.790750057254645,99279473,NA,0,EP19,0,2019/2020
-2.42935731604136,0.174975567720871,M,Scientific,Commuter,0.60308162099703,99279195,NA,0,EP04,0,2019/2020
-2.22605924819033,0.174975567720871,F,Scientific,Commuter,-0.960822014483095,99279492,NA,0,EP19,0,2019/2020
-2.2350151102102,0.174975567720871,F,Scientific,Commuter,-0.960822014483095,99279255,NA,0,EP04,0,2019/2020
-1.8920055948492,-0.472368743455413,M,Scientific,Commuter,-0.89826586906389,99279046,NA,0,EP10,0,2019/2020
-0.954326841368887,0.174975567720871,M,Scientific,Commuter,0.040076312224185,99278803,NA,0,EP11,0,2019/2020
-1.47824476953124,0.174975567720871,M,Scientific,Commuter,-0.39781670571025,99279334,NA,0,EP10,0,2019/2020
-1.03492959954771,-0.472368743455413,M,Scientific,Commuter,-1.14849045074071,99279516,NA,0,EP11,0,2019/2020
-1.71467952685579,-0.472368743455413,M,Scientific,Commuter,-1.46127117783673,99279171,NA,0,EP04,0,2019/2020
-0.97671649641856,0.174975567720871,M,Scientific,Commuter,0.10263245764339,99279655,NA,0,EP10,0,2019/2020
-3.43868296568063,-0.472368743455413,M,Scientific,Commuter,-0.835709723644685,99278765,NA,0,EP16,0,2019/2020
-1.80692490566044,-1.1197130546317,M,Scientific,Commuter,-0.27270441487184,99279327,NA,0,EP18,0,2019/2020
-1.14687787479608,-0.472368743455413,M,Scientific,Commuter,-1.52382732325594,99279593,NA,0,EP04,0,2019/2020
-1.18001456426959,-0.472368743455413,F,Scientific,Commuter,0.35285703932021,99279688,NA,0,EP18,0,2019/2020
-2.44279110907116,-0.472368743455413,M,Scientific,Commuter,-0.585485141967865,99279043,NA,0,EP04,0,2019/2020
-1.31166573596167,-0.472368743455413,M,Scientific,Commuter,-0.39781670571025,99275448,NA,0,EP16,0,2019/2020
-0.974029737812599,-0.472368743455413,M,Scientific,Commuter,0.915862348093055,99279620,NA,0,EP16,0,2019/2020
-1.82125428489223,0.822319878897155,F,Scientific,Commuter,-1.39871503241753,99279336,NA,0,EP04,0,2019/2020
-1.07254422003116,1.46966419007344,M,Scientific,OnSite,-0.835709723644685,99279491,NA,0,EP11,0,2019/2020
